subject_nr,correct,id,stim_type,response_time,block_id,age,gender,PT
16,1,24,a,766,80,21,m,80
16,1,63,c,783,80,21,m,80
16,1,1,d,717,80,21,m,80
16,0,34,a,1450,80,21,m,80
16,1,11,e,637,80,21,m,80
16,0,72,c,1403,80,21,m,80
16,1,57,c,774,80,21,m,80
16,1,60,c,1158,80,21,m,80
16,0,52,b,1358,80,21,m,80
16,0,44,b,726,80,21,m,80
16,0,58,c,1493,80,21,m,80
16,1,61,c,1578,80,21,m,80
16,1,26,a,613,80,21,m,80
16,1,25,a,890,80,21,m,80
16,1,37,b,844,80,21,m,80
16,1,70,c,2043,80,21,m,80
16,1,14,e,595,80,21,m,80
16,0,65,c,831,80,21,m,80
16,0,31,a,1245,80,21,m,80
16,0,64,c,599,80,21,m,80
16,1,7,d,1189,80,21,m,80
16,1,66,c,799,80,21,m,80
16,1,54,b,547,80,21,m,80
16,1,46,b,542,80,21,m,80
16,1,13,e,507,80,21,m,80
16,1,67,c,477,80,21,m,80
16,0,29,a,754,80,21,m,80
16,1,38,b,594,80,21,m,80
16,1,3,d,423,80,21,m,80
16,1,71,c,672,80,21,m,80
16,1,50,b,597,80,21,m,80
16,0,36,a,609,80,21,m,80
16,1,8,d,410,80,21,m,80
16,1,43,b,459,80,21,m,80
16,1,18,e,657,80,21,m,80
16,1,13,e,1385,150,21,m,150
16,1,54,b,1168,150,21,m,150
16,1,17,e,550,150,21,m,150
16,1,39,b,932,150,21,m,150
16,1,58,c,534,150,21,m,150
16,1,9,d,576,150,21,m,150
16,1,55,c,439,150,21,m,150
16,0,18,e,494,150,21,m,150
16,1,14,e,595,150,21,m,150
16,1,7,d,710,150,21,m,150
16,1,41,b,451,150,21,m,150
16,0,25,a,513,150,21,m,150
16,1,64,c,425,150,21,m,150
16,1,66,c,498,150,21,m,150
16,1,4,d,543,150,21,m,150
16,1,50,b,349,150,21,m,150
16,1,45,b,443,150,21,m,150
16,1,59,c,554,150,21,m,150
16,1,71,c,584,150,21,m,150
16,1,15,e,566,150,21,m,150
16,1,57,c,424,150,21,m,150
16,1,67,c,448,150,21,m,150
16,1,11,e,590,150,21,m,150
16,0,22,a,379,150,21,m,150
16,0,36,a,576,150,21,m,150
16,1,42,b,881,150,21,m,150
16,0,69,c,874,150,21,m,150
16,0,31,a,420,150,21,m,150
16,1,3,d,589,150,21,m,150
16,0,19,a,479,150,21,m,150
16,0,33,a,500,150,21,m,150
16,1,51,b,1763,150,21,m,150
16,0,27,a,619,150,21,m,150
16,1,6,d,735,150,21,m,150
16,1,68,c,539,150,21,m,150
16,1,8,d,710,150,21,m,150
16,1,16,e,510,150,21,m,150
16,0,29,a,454,150,21,m,150
16,1,10,e,645,150,21,m,150
16,1,34,a,571,150,21,m,150
16,1,40,b,833,150,21,m,150
16,1,43,b,1011,150,21,m,150
16,0,32,a,683,150,21,m,150
16,1,52,b,446,150,21,m,150
16,1,24,a,776,150,21,m,150
16,0,26,a,408,150,21,m,150
16,1,65,c,401,150,21,m,150
16,1,70,c,516,150,21,m,150
16,1,56,c,487,150,21,m,150
16,1,48,b,366,150,21,m,150
16,1,38,b,391,150,21,m,150
16,1,46,b,466,150,21,m,150
16,0,37,b,968,150,21,m,150
16,1,5,d,518,150,21,m,150
16,1,53,b,463,150,21,m,150
16,1,1,d,663,150,21,m,150
16,0,28,a,373,150,21,m,150
16,0,20,a,651,150,21,m,150
16,1,63,c,468,150,21,m,150
16,1,2,d,430,150,21,m,150
16,0,61,c,1091,150,21,m,150
16,0,21,a,324,150,21,m,150
16,1,12,e,477,150,21,m,150
16,1,72,c,487,150,21,m,150
16,0,35,a,547,150,21,m,150
16,1,49,b,669,150,21,m,150
16,1,30,a,466,150,21,m,150
16,1,47,b,797,150,21,m,150
16,1,44,b,599,150,21,m,150
16,1,60,c,486,150,21,m,150
16,1,23,a,600,150,21,m,150
16,1,62,c,484,150,21,m,150
16,1,prc5,b,5280,urprc,21,m,ur
16,1,prc7,c,4742,urprc,21,m,ur
16,1,prc3,a,2419,urprc,21,m,ur
16,1,prc6,b,5982,urprc,21,m,ur
16,1,prc4,a,2326,urprc,21,m,ur
16,1,prc8,c,6119,urprc,21,m,ur
16,1,prc1,d,2439,urprc,21,m,ur
16,1,prc2,e,1380,urprc,21,m,ur
16,1,55,c,12126,ur,21,m,ur
16,1,13,e,1483,ur,21,m,ur
16,1,16,e,1357,ur,21,m,ur
16,1,7,d,1312,ur,21,m,ur
16,1,53,b,2731,ur,21,m,ur
16,1,30,a,1427,ur,21,m,ur
16,1,21,a,1051,ur,21,m,ur
16,1,2,d,2078,ur,21,m,ur
16,1,69,c,5149,ur,21,m,ur
16,1,70,c,3184,ur,21,m,ur
16,1,72,c,5003,ur,21,m,ur
16,1,14,e,1224,ur,21,m,ur
16,1,57,c,3725,ur,21,m,ur
16,1,45,b,4219,ur,21,m,ur
16,1,8,d,1256,ur,21,m,ur
16,1,46,b,1849,ur,21,m,ur
16,1,40,b,2439,ur,21,m,ur
16,1,36,a,1049,ur,21,m,ur
16,1,27,a,1067,ur,21,m,ur
16,1,10,e,1339,ur,21,m,ur
16,1,42,b,3950,ur,21,m,ur
16,1,18,e,1029,ur,21,m,ur
16,1,26,a,993,ur,21,m,ur
16,1,49,b,2281,ur,21,m,ur
16,1,38,b,1878,ur,21,m,ur
16,1,48,b,2411,ur,21,m,ur
16,1,67,c,2313,ur,21,m,ur
16,1,39,b,2465,ur,21,m,ur
16,1,3,d,1148,ur,21,m,ur
16,1,59,c,3510,ur,21,m,ur
16,1,17,e,829,ur,21,m,ur
16,1,47,b,2064,ur,21,m,ur
16,1,31,a,1226,ur,21,m,ur
16,1,5,d,731,ur,21,m,ur
16,1,20,a,1505,ur,21,m,ur
16,1,35,a,1620,ur,21,m,ur
16,1,71,c,2194,ur,21,m,ur
16,1,22,a,1178,ur,21,m,ur
16,1,11,e,1489,ur,21,m,ur
16,1,34,a,1540,ur,21,m,ur
16,0,62,c,2,ur,21,m,ur
16,1,12,e,2190,ur,21,m,ur
16,1,33,a,2404,ur,21,m,ur
16,1,24,a,2186,ur,21,m,ur
16,1,65,c,1519,ur,21,m,ur
16,1,63,c,1669,ur,21,m,ur
16,1,58,c,2172,ur,21,m,ur
16,1,25,a,1166,ur,21,m,ur
16,1,60,c,1459,ur,21,m,ur
16,1,32,a,2293,ur,21,m,ur
16,1,6,d,2815,ur,21,m,ur
16,1,4,d,1399,ur,21,m,ur
16,1,56,c,1893,ur,21,m,ur
16,1,64,c,4802,ur,21,m,ur
16,1,9,d,1033,ur,21,m,ur
16,1,61,c,2932,ur,21,m,ur
16,1,1,d,1140,ur,21,m,ur
16,1,50,b,1252,ur,21,m,ur
16,1,52,b,979,ur,21,m,ur
16,1,23,a,1329,ur,21,m,ur
16,1,29,a,1189,ur,21,m,ur
16,1,43,b,1568,ur,21,m,ur
16,1,19,a,1135,ur,21,m,ur
16,1,41,b,2584,ur,21,m,ur
16,1,66,c,4059,ur,21,m,ur
16,1,54,b,2393,ur,21,m,ur
16,1,15,e,1568,ur,21,m,ur
16,1,28,a,1509,ur,21,m,ur
16,1,68,c,3661,ur,21,m,ur
16,1,44,b,1766,ur,21,m,ur
16,1,37,b,3099,ur,21,m,ur
16,1,51,b,2150,ur,21,m,ur
19,1,prc1,d,18766,practice,19,m,80
19,1,prc2,e,2681,practice,19,m,80
19,0,prc5,b,6494,practice,19,m,80
19,1,prc4,a,5361,practice,19,m,80
19,1,prc7,c,1357,practice,19,m,80
19,1,prc8,c,894,practice,19,m,80
19,1,prc3,a,5551,practice,19,m,80
19,1,prc6,b,6251,practice,19,m,80
19,0,36,a,1383,80,19,m,80
19,1,42,b,1464,80,19,m,80
19,0,63,c,878,80,19,m,80
19,1,13,e,785,80,19,m,80
19,0,22,a,772,80,19,m,80
19,1,52,b,546,80,19,m,80
19,1,6,d,508,80,19,m,80
19,1,21,a,878,80,19,m,80
19,0,69,c,1455,80,19,m,80
19,1,64,c,1356,80,19,m,80
19,0,59,c,607,80,19,m,80
19,0,26,a,972,80,19,m,80
19,1,30,a,797,80,19,m,80
19,0,12,e,743,80,19,m,80
19,0,67,c,871,80,19,m,80
19,0,70,c,1161,80,19,m,80
19,0,33,a,621,80,19,m,80
19,1,35,a,1041,80,19,m,80
19,1,11,e,1089,80,19,m,80
19,1,18,e,833,80,19,m,80
19,1,61,c,3027,80,19,m,80
19,1,46,b,627,80,19,m,80
19,1,2,d,1602,80,19,m,80
19,1,43,b,980,80,19,m,80
19,1,29,a,2357,80,19,m,80
19,1,1,d,718,80,19,m,80
19,1,49,b,812,80,19,m,80
19,0,72,c,956,80,19,m,80
19,1,24,a,1082,80,19,m,80
19,1,53,b,738,80,19,m,80
19,1,10,e,957,80,19,m,80
19,1,8,d,781,80,19,m,80
19,1,65,c,802,80,19,m,80
19,1,16,e,831,80,19,m,80
19,1,58,c,1228,80,19,m,80
19,0,47,b,650,80,19,m,80
19,1,4,d,824,80,19,m,80
19,1,17,e,1097,80,19,m,80
19,1,23,a,770,80,19,m,80
19,0,41,b,637,80,19,m,80
19,0,71,c,555,80,19,m,80
19,1,34,a,767,80,19,m,80
19,0,25,a,658,80,19,m,80
19,1,51,b,671,80,19,m,80
19,0,40,b,1308,80,19,m,80
19,0,38,b,3302,80,19,m,80
19,1,55,c,878,80,19,m,80
19,1,57,c,736,80,19,m,80
19,1,60,c,1222,80,19,m,80
19,1,48,b,779,80,19,m,80
19,1,39,b,790,80,19,m,80
19,1,7,d,611,80,19,m,80
19,1,28,a,1597,80,19,m,80
19,1,3,d,672,80,19,m,80
19,1,5,d,750,80,19,m,80
19,1,27,a,692,80,19,m,80
19,1,62,c,879,80,19,m,80
19,1,37,b,645,80,19,m,80
19,1,20,a,574,80,19,m,80
19,0,66,c,1473,80,19,m,80
19,1,32,a,852,80,19,m,80
19,1,56,c,1068,80,19,m,80
19,1,14,e,1039,80,19,m,80
19,1,31,a,1696,80,19,m,80
19,1,45,b,941,80,19,m,80
19,0,50,b,670,80,19,m,80
19,0,19,a,677,80,19,m,80
19,1,44,b,460,80,19,m,80
19,0,15,e,606,80,19,m,80
19,1,68,c,488,80,19,m,80
19,0,9,d,496,80,19,m,80
19,0,54,b,523,80,19,m,80
19,1,42,b,995,150,19,m,150
19,1,55,c,721,150,19,m,150
19,1,5,d,667,150,19,m,150
19,0,27,a,798,150,19,m,150
19,0,15,e,724,150,19,m,150
19,0,72,c,2255,150,19,m,150
19,0,2,d,856,150,19,m,150
19,0,19,a,458,150,19,m,150
19,1,60,c,477,150,19,m,150
19,0,28,a,616,150,19,m,150
19,1,71,c,580,150,19,m,150
19,0,30,a,388,150,19,m,150
19,1,10,e,580,150,19,m,150
19,1,38,b,497,150,19,m,150
19,0,39,b,514,150,19,m,150
19,1,50,b,541,150,19,m,150
19,1,62,c,771,150,19,m,150
19,1,37,b,575,150,19,m,150
19,1,11,e,587,150,19,m,150
19,1,7,d,847,150,19,m,150
19,1,16,e,506,150,19,m,150
19,1,69,c,660,150,19,m,150
19,1,3,d,1005,150,19,m,150
19,1,59,c,678,150,19,m,150
19,1,48,b,1702,150,19,m,150
19,0,20,a,553,150,19,m,150
19,1,14,e,738,150,19,m,150
19,1,56,c,509,150,19,m,150
19,1,43,b,494,150,19,m,150
19,1,64,c,1168,150,19,m,150
19,0,34,a,684,150,19,m,150
19,1,58,c,610,150,19,m,150
19,1,68,c,553,150,19,m,150
19,1,51,b,588,150,19,m,150
19,1,49,b,514,150,19,m,150
19,1,57,c,707,150,19,m,150
19,0,29,a,668,150,19,m,150
19,1,31,a,792,150,19,m,150
19,0,26,a,644,150,19,m,150
19,1,12,e,572,150,19,m,150
19,0,1,d,754,150,19,m,150
19,0,53,b,556,150,19,m,150
19,1,47,b,369,150,19,m,150
19,1,44,b,771,150,19,m,150
19,0,13,e,490,150,19,m,150
19,1,65,c,442,150,19,m,150
19,1,46,b,520,150,19,m,150
19,1,63,c,416,150,19,m,150
19,0,66,c,585,150,19,m,150
19,1,17,e,602,150,19,m,150
19,0,40,b,774,150,19,m,150
19,1,67,c,561,150,19,m,150
19,0,23,a,1037,150,19,m,150
19,1,70,c,391,150,19,m,150
19,1,8,d,889,150,19,m,150
19,0,32,a,580,150,19,m,150
19,0,18,e,510,150,19,m,150
19,0,24,a,435,150,19,m,150
19,0,35,a,496,150,19,m,150
19,1,9,d,781,150,19,m,150
19,1,54,b,1855,150,19,m,150
19,1,41,b,507,150,19,m,150
19,1,45,b,612,150,19,m,150
19,0,6,d,762,150,19,m,150
19,0,25,a,1191,150,19,m,150
19,0,61,c,672,150,19,m,150
19,1,52,b,573,150,19,m,150
19,0,22,a,513,150,19,m,150
19,1,4,d,699,150,19,m,150
19,0,21,a,865,150,19,m,150
19,1,36,a,574,150,19,m,150
19,0,33,a,772,150,19,m,150
19,1,prc1,d,1972,urprc,19,m,ur
19,1,prc5,b,2370,urprc,19,m,ur
19,1,prc4,a,4436,urprc,19,m,ur
19,1,prc8,c,7028,urprc,19,m,ur
19,1,prc3,a,2480,urprc,19,m,ur
19,1,prc7,c,3177,urprc,19,m,ur
19,1,prc6,b,6196,urprc,19,m,ur
19,1,prc2,e,1293,urprc,19,m,ur
19,1,2,d,2187,ur,19,m,ur
19,1,42,b,2711,ur,19,m,ur
19,0,43,b,2196,ur,19,m,ur
19,1,20,a,1763,ur,19,m,ur
19,1,12,e,1071,ur,19,m,ur
19,1,36,a,1260,ur,19,m,ur
19,1,46,b,1205,ur,19,m,ur
19,1,31,a,1631,ur,19,m,ur
19,1,4,d,1257,ur,19,m,ur
19,1,23,a,3034,ur,19,m,ur
19,1,22,a,1873,ur,19,m,ur
19,0,58,c,1973,ur,19,m,ur
19,0,70,c,3436,ur,19,m,ur
19,1,72,c,1570,ur,19,m,ur
19,1,14,e,1676,ur,19,m,ur
19,1,7,d,1451,ur,19,m,ur
19,1,39,b,1657,ur,19,m,ur
19,0,65,c,2005,ur,19,m,ur
19,1,32,a,2833,ur,19,m,ur
19,1,13,e,1149,ur,19,m,ur
19,1,59,c,1174,ur,19,m,ur
19,0,34,a,1521,ur,19,m,ur
19,1,54,b,843,ur,19,m,ur
19,1,8,d,1643,ur,19,m,ur
19,1,35,a,1214,ur,19,m,ur
19,1,15,e,1093,ur,19,m,ur
19,1,49,b,2610,ur,19,m,ur
19,1,37,b,1885,ur,19,m,ur
19,1,6,d,1277,ur,19,m,ur
19,1,10,e,6423,ur,19,m,ur
19,1,51,b,2848,ur,19,m,ur
19,1,67,c,3188,ur,19,m,ur
19,1,44,b,4560,ur,19,m,ur
19,1,28,a,1710,ur,19,m,ur
19,1,16,e,3428,ur,19,m,ur
19,1,38,b,2501,ur,19,m,ur
19,1,30,a,1956,ur,19,m,ur
19,1,60,c,1773,ur,19,m,ur
19,1,53,b,1046,ur,19,m,ur
19,1,62,c,2600,ur,19,m,ur
19,1,33,a,3955,ur,19,m,ur
19,1,71,c,1915,ur,19,m,ur
19,1,55,c,3610,ur,19,m,ur
19,1,19,a,2038,ur,19,m,ur
19,1,61,c,6528,ur,19,m,ur
19,1,11,e,1544,ur,19,m,ur
19,1,50,b,1354,ur,19,m,ur
19,1,24,a,1616,ur,19,m,ur
19,1,17,e,1147,ur,19,m,ur
19,1,63,c,5219,ur,19,m,ur
19,1,41,b,2793,ur,19,m,ur
19,1,45,b,2274,ur,19,m,ur
19,1,48,b,1724,ur,19,m,ur
19,1,1,d,3505,ur,19,m,ur
19,1,69,c,1421,ur,19,m,ur
19,1,29,a,6422,ur,19,m,ur
19,1,18,e,7747,ur,19,m,ur
19,1,52,b,1454,ur,19,m,ur
19,0,27,a,1882,ur,19,m,ur
19,1,21,a,1789,ur,19,m,ur
19,1,56,c,8373,ur,19,m,ur
19,1,66,c,2084,ur,19,m,ur
19,1,57,c,3025,ur,19,m,ur
19,1,64,c,1579,ur,19,m,ur
19,1,40,b,5232,ur,19,m,ur
19,1,25,a,1545,ur,19,m,ur
19,1,9,d,1784,ur,19,m,ur
19,0,3,d,3298,ur,19,m,ur
19,1,47,b,1074,ur,19,m,ur
19,1,5,d,1234,ur,19,m,ur
19,1,68,c,997,ur,19,m,ur
19,1,26,a,2799,ur,19,m,ur
20,1,prc4,a,6902,practice,21,m,80
20,1,prc8,c,1889,practice,21,m,80
20,0,prc5,b,6034,practice,21,m,80
20,0,prc3,a,8230,practice,21,m,80
20,0,prc6,b,6582,practice,21,m,80
20,1,prc7,c,1541,practice,21,m,80
20,1,prc1,d,734,practice,21,m,80
20,1,prc2,e,700,practice,21,m,80
20,1,55,c,1176,80,21,m,80
20,1,16,e,644,80,21,m,80
20,1,17,e,587,80,21,m,80
20,0,53,b,749,80,21,m,80
20,1,19,a,1137,80,21,m,80
20,1,63,c,808,80,21,m,80
20,1,14,e,823,80,21,m,80
20,1,34,a,1454,80,21,m,80
20,0,67,c,884,80,21,m,80
20,1,60,c,836,80,21,m,80
20,0,56,c,1436,80,21,m,80
20,0,21,a,1860,80,21,m,80
20,1,30,a,1444,80,21,m,80
20,0,69,c,1519,80,21,m,80
20,1,40,b,1816,80,21,m,80
20,1,72,c,1608,80,21,m,80
20,1,50,b,1006,80,21,m,80
20,1,51,b,966,80,21,m,80
20,0,49,b,1563,80,21,m,80
20,1,13,e,766,80,21,m,80
20,0,8,d,1008,80,21,m,80
20,0,32,a,1758,80,21,m,80
20,0,71,c,1151,80,21,m,80
20,1,59,c,825,80,21,m,80
20,0,27,a,1041,80,21,m,80
20,0,66,c,1216,80,21,m,80
20,1,6,d,969,80,21,m,80
20,1,1,d,1154,80,21,m,80
20,0,58,c,1594,80,21,m,80
20,0,31,a,994,80,21,m,80
20,1,28,a,880,80,21,m,80
20,1,5,d,650,80,21,m,80
20,0,62,c,1250,80,21,m,80
20,1,10,e,942,80,21,m,80
20,0,35,a,1040,80,21,m,80
20,0,65,c,1080,80,21,m,80
20,1,2,d,1300,80,21,m,80
20,1,36,a,1963,80,21,m,80
20,1,61,c,986,80,21,m,80
20,0,22,a,754,80,21,m,80
20,1,64,c,661,80,21,m,80
20,0,23,a,1332,80,21,m,80
20,0,57,c,1311,80,21,m,80
20,1,11,e,965,80,21,m,80
20,1,52,b,939,80,21,m,80
20,1,24,a,1545,80,21,m,80
20,1,39,b,1102,80,21,m,80
20,1,37,b,1414,80,21,m,80
20,1,9,d,695,80,21,m,80
20,1,47,b,1418,80,21,m,80
20,0,33,a,1280,80,21,m,80
20,1,18,e,821,80,21,m,80
20,0,4,d,1222,80,21,m,80
20,0,25,a,1445,80,21,m,80
20,1,54,b,852,80,21,m,80
20,0,29,a,1398,80,21,m,80
20,1,3,d,1392,80,21,m,80
20,1,43,b,668,80,21,m,80
20,1,44,b,786,80,21,m,80
20,1,42,b,728,80,21,m,80
20,1,15,e,909,80,21,m,80
20,1,45,b,591,80,21,m,80
20,1,46,b,752,80,21,m,80
20,0,12,e,909,80,21,m,80
20,1,70,c,748,80,21,m,80
20,1,7,d,906,80,21,m,80
20,1,26,a,1816,80,21,m,80
20,1,68,c,657,80,21,m,80
20,1,41,b,653,80,21,m,80
20,1,38,b,595,80,21,m,80
20,0,20,a,706,80,21,m,80
20,1,48,b,872,80,21,m,80
20,1,66,c,907,150,21,m,150
20,1,26,a,1028,150,21,m,150
20,1,67,c,536,150,21,m,150
20,0,35,a,960,150,21,m,150
20,1,62,c,1171,150,21,m,150
20,1,58,c,770,150,21,m,150
20,0,10,e,861,150,21,m,150
20,1,64,c,702,150,21,m,150
20,1,4,d,598,150,21,m,150
20,1,55,c,854,150,21,m,150
20,1,60,c,963,150,21,m,150
20,1,49,b,1522,150,21,m,150
20,1,70,c,714,150,21,m,150
20,1,41,b,1292,150,21,m,150
20,0,32,a,673,150,21,m,150
20,1,40,b,646,150,21,m,150
20,1,42,b,2310,150,21,m,150
20,1,3,d,541,150,21,m,150
20,1,57,c,675,150,21,m,150
20,1,8,d,584,150,21,m,150
20,0,11,e,682,150,21,m,150
20,1,5,d,667,150,21,m,150
20,1,72,c,638,150,21,m,150
20,1,1,d,1183,150,21,m,150
20,0,14,e,748,150,21,m,150
20,1,15,e,880,150,21,m,150
20,0,25,a,736,150,21,m,150
20,1,39,b,695,150,21,m,150
20,1,7,d,561,150,21,m,150
20,1,13,e,960,150,21,m,150
20,1,23,a,699,150,21,m,150
20,0,30,a,612,150,21,m,150
20,1,12,e,711,150,21,m,150
20,1,43,b,546,150,21,m,150
20,1,18,e,684,150,21,m,150
20,0,33,a,545,150,21,m,150
20,0,27,a,589,150,21,m,150
20,0,21,a,572,150,21,m,150
20,1,53,b,580,150,21,m,150
20,1,16,e,472,150,21,m,150
20,1,54,b,561,150,21,m,150
20,1,44,b,561,150,21,m,150
20,1,68,c,654,150,21,m,150
20,1,59,c,617,150,21,m,150
20,1,71,c,683,150,21,m,150
20,1,50,b,1205,150,21,m,150
20,1,52,b,651,150,21,m,150
20,1,6,d,475,150,21,m,150
20,1,61,c,844,150,21,m,150
20,1,46,b,714,150,21,m,150
20,0,36,a,622,150,21,m,150
20,0,28,a,615,150,21,m,150
20,1,37,b,580,150,21,m,150
20,0,24,a,1618,150,21,m,150
20,1,47,b,741,150,21,m,150
20,1,2,d,528,150,21,m,150
20,1,48,b,626,150,21,m,150
20,0,20,a,592,150,21,m,150
20,1,51,b,463,150,21,m,150
20,0,22,a,522,150,21,m,150
20,1,69,c,1334,150,21,m,150
20,1,65,c,586,150,21,m,150
20,0,31,a,502,150,21,m,150
20,1,9,d,718,150,21,m,150
20,0,29,a,403,150,21,m,150
20,1,45,b,507,150,21,m,150
20,0,19,a,549,150,21,m,150
20,1,38,b,555,150,21,m,150
20,0,34,a,439,150,21,m,150
20,1,17,e,541,150,21,m,150
20,1,63,c,615,150,21,m,150
20,0,56,c,843,150,21,m,150
20,1,prc8,c,1603,urprc,21,m,ur
20,1,prc4,a,1507,urprc,21,m,ur
20,1,prc6,b,1115,urprc,21,m,ur
20,1,prc1,d,920,urprc,21,m,ur
20,1,prc2,e,5158,urprc,21,m,ur
20,1,prc5,b,781,urprc,21,m,ur
20,1,prc7,c,1004,urprc,21,m,ur
20,1,prc3,a,1378,urprc,21,m,ur
20,1,55,c,721,ur,21,m,ur
20,1,49,b,1067,ur,21,m,ur
20,1,62,c,956,ur,21,m,ur
20,1,29,a,1106,ur,21,m,ur
20,1,26,a,1603,ur,21,m,ur
20,1,64,c,2120,ur,21,m,ur
20,1,1,d,895,ur,21,m,ur
20,1,59,c,2171,ur,21,m,ur
20,1,34,a,2121,ur,21,m,ur
20,1,4,d,1203,ur,21,m,ur
20,1,8,d,824,ur,21,m,ur
20,1,56,c,921,ur,21,m,ur
20,0,17,e,966,ur,21,m,ur
20,0,27,a,1012,ur,21,m,ur
20,0,60,c,1239,ur,21,m,ur
20,0,63,c,1301,ur,21,m,ur
20,1,24,a,1792,ur,21,m,ur
20,1,71,c,3249,ur,21,m,ur
20,1,21,a,2073,ur,21,m,ur
20,1,16,e,1250,ur,21,m,ur
20,1,5,d,1762,ur,21,m,ur
20,1,2,d,1203,ur,21,m,ur
20,1,11,e,789,ur,21,m,ur
20,1,35,a,1282,ur,21,m,ur
20,1,61,c,1011,ur,21,m,ur
20,1,39,b,2200,ur,21,m,ur
20,1,6,d,1088,ur,21,m,ur
20,1,18,e,970,ur,21,m,ur
20,1,19,a,1092,ur,21,m,ur
20,0,31,a,1751,ur,21,m,ur
20,1,68,c,2574,ur,21,m,ur
20,1,22,a,2454,ur,21,m,ur
20,1,13,e,1703,ur,21,m,ur
20,1,12,e,1237,ur,21,m,ur
20,1,48,b,1024,ur,21,m,ur
20,1,43,b,916,ur,21,m,ur
20,1,53,b,3323,ur,21,m,ur
20,1,50,b,972,ur,21,m,ur
20,1,70,c,1020,ur,21,m,ur
20,1,9,d,804,ur,21,m,ur
20,1,67,c,1970,ur,21,m,ur
20,1,37,b,1155,ur,21,m,ur
20,0,36,a,1496,ur,21,m,ur
20,1,57,c,2059,ur,21,m,ur
20,1,52,b,1215,ur,21,m,ur
20,1,40,b,1419,ur,21,m,ur
20,1,72,c,2536,ur,21,m,ur
20,1,51,b,2156,ur,21,m,ur
20,1,7,d,1588,ur,21,m,ur
20,1,44,b,1528,ur,21,m,ur
20,1,47,b,1631,ur,21,m,ur
20,1,45,b,2354,ur,21,m,ur
20,1,32,a,1341,ur,21,m,ur
20,1,28,a,1599,ur,21,m,ur
20,1,46,b,1234,ur,21,m,ur
20,1,65,c,887,ur,21,m,ur
20,1,3,d,841,ur,21,m,ur
20,1,25,a,1273,ur,21,m,ur
20,1,15,e,1951,ur,21,m,ur
20,1,14,e,953,ur,21,m,ur
20,1,30,a,1674,ur,21,m,ur
20,1,20,a,2155,ur,21,m,ur
20,0,66,c,2385,ur,21,m,ur
20,1,33,a,1518,ur,21,m,ur
20,1,42,b,1127,ur,21,m,ur
20,1,54,b,1313,ur,21,m,ur
20,1,38,b,1194,ur,21,m,ur
20,1,41,b,1369,ur,21,m,ur
20,1,69,c,3599,ur,21,m,ur
20,1,58,c,1388,ur,21,m,ur
20,1,10,e,1404,ur,21,m,ur
20,1,23,a,1666,ur,21,m,ur
21,0,prc7,c,16226,practice,24,m,80
21,1,prc6,b,1524,practice,24,m,80
21,1,prc2,e,941,practice,24,m,80
21,0,prc8,c,5399,practice,24,m,80
21,1,prc5,b,1034,practice,24,m,80
21,1,prc1,d,956,practice,24,m,80
21,0,prc3,a,5427,practice,24,m,80
21,1,prc4,a,714,practice,24,m,80
21,1,47,b,1161,80,24,m,80
21,0,22,a,1585,80,24,m,80
21,1,3,d,596,80,24,m,80
21,1,27,a,942,80,24,m,80
21,1,18,e,1028,80,24,m,80
21,1,46,b,647,80,24,m,80
21,0,32,a,896,80,24,m,80
21,1,11,e,661,80,24,m,80
21,0,72,c,627,80,24,m,80
21,1,56,c,953,80,24,m,80
21,0,71,c,607,80,24,m,80
21,1,49,b,1061,80,24,m,80
21,0,69,c,1026,80,24,m,80
21,1,64,c,1741,80,24,m,80
21,1,53,b,1409,80,24,m,80
21,0,59,c,1364,80,24,m,80
21,1,6,d,1029,80,24,m,80
21,0,14,e,930,80,24,m,80
21,1,57,c,1850,80,24,m,80
21,1,25,a,726,80,24,m,80
21,1,15,e,947,80,24,m,80
21,1,66,c,706,80,24,m,80
21,1,17,e,1014,80,24,m,80
21,1,41,b,839,80,24,m,80
21,1,19,a,1579,80,24,m,80
21,1,45,b,2120,80,24,m,80
21,0,58,c,583,80,24,m,80
21,1,33,a,650,80,24,m,80
21,0,21,a,712,80,24,m,80
21,0,28,a,655,80,24,m,80
21,0,67,c,524,80,24,m,80
21,0,42,b,951,80,24,m,80
21,0,30,a,1047,80,24,m,80
21,0,34,a,1409,80,24,m,80
21,0,48,b,790,80,24,m,80
21,1,31,a,677,80,24,m,80
21,0,20,a,877,80,24,m,80
21,1,8,d,967,80,24,m,80
21,1,23,a,1095,80,24,m,80
21,0,54,b,1437,80,24,m,80
21,1,63,c,775,80,24,m,80
21,0,68,c,708,80,24,m,80
21,1,60,c,3004,80,24,m,80
21,1,39,b,928,80,24,m,80
21,0,50,b,775,80,24,m,80
21,0,36,a,1433,80,24,m,80
21,1,1,d,1648,80,24,m,80
21,1,61,c,1600,80,24,m,80
21,1,35,a,2460,80,24,m,80
21,1,16,e,2083,80,24,m,80
21,1,4,d,790,80,24,m,80
21,1,40,b,1072,80,24,m,80
21,1,10,e,757,80,24,m,80
21,1,13,e,629,80,24,m,80
21,1,2,d,640,80,24,m,80
21,1,44,b,1295,80,24,m,80
21,1,7,d,832,80,24,m,80
21,0,38,b,889,80,24,m,80
21,1,65,c,838,80,24,m,80
21,1,12,e,633,80,24,m,80
21,1,52,b,794,80,24,m,80
21,1,24,a,718,80,24,m,80
21,0,62,c,2348,80,24,m,80
